,,SN neutrino arrival delay [s] 2022-06-14 20:00:00.100
V1092 Cen,SK,0.022958843432181332
V1092 Cen,KL,0.022959441157105492
V1092 Cen,HK,0.0229781806416384
V1092 Cen,PandaX-4T,0.02962384216379082
V1092 Cen,JUNO,0.029964841859571496
V1092 Cen,NOvA,0.03416554794855786
V1092 Cen,Baksan,0.0348235863233238
V1092 Cen,SNOP,0.03613774913911557
V1092 Cen,HALO-1kT,0.03613774913911557
V1092 Cen,MicroBooNe,0.03686072899334012
V1092 Cen,SBND,0.03686072899334012
V1092 Cen,DUNE,0.03686072899334012
V1092 Cen,LZ,0.03686072899334012
V1092 Cen,DS-20K,0.03852694164427237
V1092 Cen,Borexino,0.03852694164427237
V1092 Cen,LVD,0.03852694164427237
V1092 Cen,XENONnT,0.03852694164427237
V1092 Cen,KM3,0.040353986708114346
V1092 Cen,IC,0.059362313973998534
NSV 4976,SK,0.034586225609731694
NSV 4976,KL,0.034586869994022204
NSV 4976,HK,0.034601045437493025
NSV 4976,PandaX-4T,0.0394264237197217
NSV 4976,JUNO,0.039810445195803505
NSV 4976,Baksan,0.04565808630169472
NSV 4976,NOvA,0.04860123479012116
NSV 4976,LVD,0.05025264943775156
NSV 4976,DS-20K,0.05025264943775156
NSV 4976,Borexino,0.05025264943775156
NSV 4976,XENONnT,0.05025264943775156
NSV 4976,HALO-1kT,0.05044474380378302
NSV 4976,SNOP,0.05044474380378302
NSV 4976,SBND,0.05130382733474173
NSV 4976,DUNE,0.05130382733474173
NSV 4976,LZ,0.05130382733474173
NSV 4976,MicroBooNe,0.05130382733474173
NSV 4976,KM3,0.051928081666638745
NSV 4976,IC,0.07226611915318265
W Per,IC,0.03250811010567807
W Per,KM3,0.053749768221823986
W Per,DS-20K,0.05576823264385023
W Per,LVD,0.05576823264385023
W Per,Borexino,0.05576823264385023
W Per,XENONnT,0.05576823264385023
W Per,Baksan,0.0565506989566793
W Per,PandaX-4T,0.058666785726317464
W Per,JUNO,0.05886350727573604
W Per,HALO-1kT,0.06453338901006889
W Per,SNOP,0.06453338901006889
W Per,SBND,0.06462297706772603
W Per,DUNE,0.06462297706772603
W Per,LZ,0.06462297706772603
W Per,MicroBooNe,0.06462297706772603
W Per,HK,0.0648215744030922
W Per,SK,0.06483136954118857
W Per,KL,0.0648314396923383
W Per,NOvA,0.06589093736322287
KK Per,IC,0.023581283829369082
KK Per,KM3,0.04465484023922058
KK Per,DS-20K,0.04651842724842826
KK Per,LVD,0.04651842724842826
KK Per,Borexino,0.04651842724842826
KK Per,XENONnT,0.04651842724842826
KK Per,Baksan,0.047860127498664334
KK Per,PandaX-4T,0.050754367641282515
KK Per,JUNO,0.05101619702897911
KK Per,HALO-1kT,0.053878898010318726
KK Per,SNOP,0.053878898010318726
KK Per,SBND,0.05391755649453487
KK Per,DUNE,0.05391755649453487
KK Per,LZ,0.05391755649453487
KK Per,MicroBooNe,0.05391755649453487
KK Per,NOvA,0.055250433762869734
KK Per,HK,0.05613561303400937
KK Per,SK,0.05614366420799394
KK Per,KL,0.05614372470026354
BO Car,SK,0.018521528257016376
BO Car,KL,0.018522412922985825
BO Car,HK,0.01854148658642977
BO Car,PandaX-4T,0.024091404298990992
BO Car,JUNO,0.02466559749486249
BO Car,Baksan,0.030063487282988716
BO Car,NOvA,0.03294369207060178
BO Car,LVD,0.03448748736737281
BO Car,DS-20K,0.03448748736737281
BO Car,Borexino,0.03448748736737281
BO Car,XENONnT,0.03448748736737281
BO Car,HALO-1kT,0.03470252953922208
BO Car,SNOP,0.03470252953922208
BO Car,SBND,0.03557941764082573
BO Car,DUNE,0.03557941764082573
BO Car,LZ,0.03557941764082573
BO Car,MicroBooNe,0.03557941764082573
BO Car,KM3,0.03613701977376569
BO Car,IC,0.055336582501650175
RW Cep,IC,0.06327008928168215
RW Cep,MicroBooNe,0.08726461198216943
RW Cep,LZ,0.08726461198216943
RW Cep,DUNE,0.08726461198216943
RW Cep,SBND,0.08726461198216943
RW Cep,SNOP,0.08809302968902413
RW Cep,HALO-1kT,0.08809302968902413
RW Cep,KM3,0.08819659119929987
RW Cep,DS-20K,0.08951946450924317
RW Cep,LVD,0.08951946450924317
RW Cep,XENONnT,0.08951946450924317
RW Cep,Borexino,0.08951946450924317
RW Cep,NOvA,0.08958652810281888
RW Cep,Baksan,0.093415510854086
RW Cep,JUNO,0.09752630582098169
RW Cep,PandaX-4T,0.09779309518772329
RW Cep,HK,0.09997030766350774
RW Cep,KL,0.09997694770635089
RW Cep,SK,0.09997731893946674
GU Cep,IC,0.05379411399737594
GU Cep,KM3,0.07994070562005726
GU Cep,DS-20K,0.08145869809620787
GU Cep,LVD,0.08145869809620787
GU Cep,Borexino,0.08145869809620787
GU Cep,XENONnT,0.08145869809620787
GU Cep,SBND,0.08166512158382819
GU Cep,DUNE,0.08166512158382819
GU Cep,LZ,0.08166512158382819
GU Cep,MicroBooNe,0.08166512158382819
GU Cep,HALO-1kT,0.08233607007472844
GU Cep,SNOP,0.08233607007472844
GU Cep,NOvA,0.0837737789930731
GU Cep,Baksan,0.08457481037171677
GU Cep,JUNO,0.08773107269132845
GU Cep,PandaX-4T,0.08802447739622771
GU Cep,HK,0.09106329606166975
GU Cep,KL,0.09107154835910862
GU Cep,SK,0.09107187196735046
VV Cep,IC,0.029047826918038217
VV Cep,MicroBooNe,0.057031354151416434
VV Cep,LZ,0.057031354151416434
VV Cep,SBND,0.057031354151416434
VV Cep,DUNE,0.057031354151416434
VV Cep,SNOP,0.057945606488006736
VV Cep,HALO-1kT,0.057945606488006736
VV Cep,KM3,0.058437067658077435
VV Cep,NOvA,0.05900175728481932
VV Cep,DS-20K,0.05962204242048248
VV Cep,LVD,0.05962204242048248
VV Cep,XENONnT,0.05962204242048248
VV Cep,Borexino,0.05962204242048248
VV Cep,Baksan,0.062418246175520005
VV Cep,JUNO,0.06377846886652362
VV Cep,PandaX-4T,0.06442909716096296
VV Cep,HK,0.0659812784927348
VV Cep,KL,0.06598932539912854
VV Cep,SK,0.06598980344293982
V0492 Aql-2,MicroBooNe,0.029445168192761034
V0492 Aql-2,LZ,0.029445168192761034
V0492 Aql-2,DUNE,0.029445168192761034
V0492 Aql-2,SBND,0.029445168192761034
V0492 Aql-2,NOvA,0.03162120873524026
V0492 Aql-2,SNOP,0.03162421446661135
V0492 Aql-2,HALO-1kT,0.03162421446661135
V0492 Aql-2,IC,0.04270470671357702
V0492 Aql-2,DS-20K,0.05035598729101708
V0492 Aql-2,LVD,0.05035598729101708
V0492 Aql-2,XENONnT,0.05035598729101708
V0492 Aql-2,Borexino,0.05035598729101708
V0492 Aql-2,KM3,0.051184499825734656
V0492 Aql-2,KL,0.05325055596613686
V0492 Aql-2,SK,0.05325122380778682
V0492 Aql-2,HK,0.05325562742215323
V0492 Aql-2,Baksan,0.05498537949330412
V0492 Aql-2,JUNO,0.05801350505653782
V0492 Aql-2,PandaX-4T,0.058591288621412
NSV 687,IC,0.045946229721883135
NSV 687,KM3,0.06895613023224581
NSV 687,DS-20K,0.07093199981487276
NSV 687,LVD,0.07093199981487276
NSV 687,Borexino,0.07093199981487276
NSV 687,XENONnT,0.07093199981487276
NSV 687,Baksan,0.0724178015169037
NSV 687,PandaX-4T,0.07503696639836373
NSV 687,JUNO,0.07510728197022001
NSV 687,SBND,0.07800606399631593
NSV 687,DUNE,0.07800606399631593
NSV 687,LZ,0.07800606399631593
NSV 687,MicroBooNe,0.07800606399631593
NSV 687,HALO-1kT,0.07810430049644944
NSV 687,SNOP,0.07810430049644944
NSV 687,NOvA,0.07957601539057049
NSV 687,HK,0.08067596397756452
NSV 687,KL,0.08068598963491068
NSV 687,SK,0.08068602244268304
V0703 Cas,IC,0.05614894016882833
V0703 Cas,KM3,0.07910013603430104
V0703 Cas,DS-20K,0.08115670509831173
V0703 Cas,LVD,0.08115670509831173
V0703 Cas,Borexino,0.08115670509831173
V0703 Cas,XENONnT,0.08115670509831173
V0703 Cas,Baksan,0.08226288727986586
V0703 Cas,PandaX-4T,0.0843201708104271
V0703 Cas,JUNO,0.08433770783778723
V0703 Cas,SBND,0.08912411587085455
V0703 Cas,DUNE,0.08912411587085455
V0703 Cas,LZ,0.08912411587085455
V0703 Cas,MicroBooNe,0.08912411587085455
V0703 Cas,HALO-1kT,0.08918891101854302
V0703 Cas,SNOP,0.08918891101854302
V0703 Cas,HK,0.09038984760888372
V0703 Cas,KL,0.0904009807990735
V0703 Cas,SK,0.09040101069176347
V0703 Cas,NOvA,0.09063700177625425
TYC 4051-1269-1,IC,0.04157829180954506
TYC 4051-1269-1,KM3,0.06585323981731309
TYC 4051-1269-1,DS-20K,0.06785028821008143
TYC 4051-1269-1,LVD,0.06785028821008143
TYC 4051-1269-1,Borexino,0.06785028821008143
TYC 4051-1269-1,XENONnT,0.06785028821008143
TYC 4051-1269-1,Baksan,0.06856150930871742
TYC 4051-1269-1,JUNO,0.0696052005757188
TYC 4051-1269-1,PandaX-4T,0.06973282907610406
TYC 4051-1269-1,HK,0.07555234166835714
TYC 4051-1269-1,KL,0.07556389280008642
TYC 4051-1269-1,SK,0.07556396117097793
TYC 4051-1269-1,SBND,0.07557645115907553
TYC 4051-1269-1,DUNE,0.07557645115907553
TYC 4051-1269-1,LZ,0.07557645115907553
TYC 4051-1269-1,MicroBooNe,0.07557645115907553
TYC 4051-1269-1,HALO-1kT,0.07566548895111869
TYC 4051-1269-1,SNOP,0.07566548895111869
TYC 4051-1269-1,NOvA,0.07694138729419028
TYC 4032-1723-1,IC,0.05566278717098694
TYC 4032-1723-1,KM3,0.07935121919843176
TYC 4032-1723-1,DS-20K,0.08131695947021728
TYC 4032-1723-1,LVD,0.08131695947021728
TYC 4032-1723-1,Borexino,0.08131695947021728
TYC 4032-1723-1,XENONnT,0.08131695947021728
TYC 4032-1723-1,Baksan,0.08296932231412003
TYC 4032-1723-1,JUNO,0.08556575389925468
TYC 4032-1723-1,PandaX-4T,0.0855772444167449
TYC 4032-1723-1,SBND,0.08775691600141948
TYC 4032-1723-1,DUNE,0.08775691600141948
TYC 4032-1723-1,LZ,0.08775691600141948
TYC 4032-1723-1,MicroBooNe,0.08775691600141948
TYC 4032-1723-1,HALO-1kT,0.08793555046984594
TYC 4032-1723-1,SNOP,0.08793555046984594
TYC 4032-1723-1,NOvA,0.08942740588677218
TYC 4032-1723-1,HK,0.09106062443846316
TYC 4032-1723-1,KL,0.09107101348701883
TYC 4032-1723-1,SK,0.09107109551393827
BD+59 580,IC,0.026209424841069057
BD+59 580,KM3,0.04941599896403253
BD+59 580,DS-20K,0.0513382911342301
BD+59 580,LVD,0.0513382911342301
BD+59 580,Borexino,0.0513382911342301
BD+59 580,XENONnT,0.0513382911342301
BD+59 580,Baksan,0.051902563659475195
BD+59 580,JUNO,0.053199903672552194
BD+59 580,PandaX-4T,0.05320007465469434
BD+59 580,HK,0.058906389786792863
BD+59 580,KL,0.0589167282448357
BD+59 580,SK,0.05891673131884914
BD+59 580,HALO-1kT,0.059313148188784914
BD+59 580,SNOP,0.059313148188784914
BD+59 580,SBND,0.05931794893380983
BD+59 580,DUNE,0.05931794893380983
BD+59 580,LZ,0.05931794893380983
BD+59 580,MicroBooNe,0.05931794893380983
BD+59 580,NOvA,0.06051579048406689
AZ Cas,IC,0.05750167755876506
AZ Cas,KM3,0.0810560867076526
AZ Cas,DS-20K,0.0830250157733501
AZ Cas,LVD,0.0830250157733501
AZ Cas,Borexino,0.0830250157733501
AZ Cas,XENONnT,0.0830250157733501
AZ Cas,Baksan,0.08472416444139096
AZ Cas,PandaX-4T,0.08742580916804679
AZ Cas,JUNO,0.08742770984236868
AZ Cas,SBND,0.08945804081868498
AZ Cas,DUNE,0.08945804081868498
AZ Cas,LZ,0.08945804081868498
AZ Cas,MicroBooNe,0.08945804081868498
AZ Cas,HALO-1kT,0.08963621521032905
AZ Cas,SNOP,0.08963621521032905
AZ Cas,NOvA,0.09114535527185108
AZ Cas,HK,0.09292446640584553
AZ Cas,KL,0.09293480337168317
AZ Cas,SK,0.09293488253174774
V0730 Car,SK,0.019598335884479554
V0730 Car,KL,0.01959921851799497
V0730 Car,HK,0.019618106092392514
V0730 Car,PandaX-4T,0.025030982178876036
V0730 Car,JUNO,0.025645317448860717
V0730 Car,Baksan,0.03081130969285085
V0730 Car,NOvA,0.033704867204259255
V0730 Car,LVD,0.035214528968183494
V0730 Car,DS-20K,0.035214528968183494
V0730 Car,Borexino,0.035214528968183494
V0730 Car,XENONnT,0.035214528968183494
V0730 Car,HALO-1kT,0.03545674021997952
V0730 Car,SNOP,0.03545674021997952
V0730 Car,SBND,0.0363525395775974
V0730 Car,DUNE,0.0363525395775974
V0730 Car,LZ,0.0363525395775974
V0730 Car,MicroBooNe,0.0363525395775974
V0730 Car,KM3,0.03688056884100039
V0730 Car,IC,0.056434392636854486
RT Car,SK,0.018295508953285244
RT Car,KL,0.01829640279416198
RT Car,HK,0.0183155279295973
RT Car,PandaX-4T,0.023849405840355765
RT Car,JUNO,0.024428153399450498
RT Car,Baksan,0.029849885593820753
RT Car,NOvA,0.03280910718167597
RT Car,LVD,0.034289949749655727
RT Car,DS-20K,0.034289949749655727
RT Car,Borexino,0.034289949749655727
RT Car,XENONnT,0.034289949749655727
RT Car,HALO-1kT,0.034562362557170614
RT Car,SNOP,0.034562362557170614
RT Car,SBND,0.035441107251264446
RT Car,DUNE,0.035441107251264446
RT Car,LZ,0.035441107251264446
RT Car,MicroBooNe,0.035441107251264446
RT Car,KM3,0.03593357542329483
RT Car,IC,0.055103632917151986
XY Lyr,IC,0.0496535470536085
XY Lyr,MicroBooNe,0.06138486981638229
XY Lyr,LZ,0.06138486981638229
XY Lyr,SBND,0.06138486981638229
XY Lyr,DUNE,0.06138486981638229
XY Lyr,SNOP,0.06343889400352665
XY Lyr,HALO-1kT,0.06343889400352665
XY Lyr,NOvA,0.06348921528173346
XY Lyr,HK,0.07650994460034903
XY Lyr,KL,0.0765153460030561
XY Lyr,SK,0.07651641019068547
XY Lyr,KM3,0.07652910745522223
XY Lyr,DS-20K,0.0766036434937242
XY Lyr,Borexino,0.0766036434937242
XY Lyr,LVD,0.0766036434937242
XY Lyr,XENONnT,0.0766036434937242
XY Lyr,JUNO,0.07877528727809482
XY Lyr,Baksan,0.08013442003628002
XY Lyr,PandaX-4T,0.08035694291327376
V0634 Cas,IC,0.06182730569128781
V0634 Cas,KM3,0.08766309016722178
V0634 Cas,DS-20K,0.08949041673354309
V0634 Cas,LVD,0.08949041673354309
V0634 Cas,Borexino,0.08949041673354309
V0634 Cas,XENONnT,0.08949041673354309
V0634 Cas,Baksan,0.09158183148064138
V0634 Cas,SBND,0.0934802558695726
V0634 Cas,DUNE,0.0934802558695726
V0634 Cas,LZ,0.0934802558695726
V0634 Cas,MicroBooNe,0.0934802558695726
V0634 Cas,JUNO,0.09381296621540072
V0634 Cas,HALO-1kT,0.09389634295730154
V0634 Cas,SNOP,0.09389634295730154
V0634 Cas,PandaX-4T,0.09405950671405901
V0634 Cas,NOvA,0.09533090285810533
V0634 Cas,HK,0.09861826323315925
V0634 Cas,KL,0.09862875870532453
V0634 Cas,SK,0.09862898308953671
FZ Per,IC,0.05097400262101057
FZ Per,KM3,0.07195612700566868
FZ Per,DS-20K,0.07403127546811666
FZ Per,LVD,0.07403127546811666
FZ Per,Borexino,0.07403127546811666
FZ Per,XENONnT,0.07403127546811666
FZ Per,Baksan,0.07533760622222849
FZ Per,PandaX-4T,0.07825111093687441
FZ Per,JUNO,0.07849978618134143
FZ Per,HALO-1kT,0.08258685811035474
FZ Per,SNOP,0.08258685811035474
FZ Per,SBND,0.08263118732445103
FZ Per,DUNE,0.08263118732445103
FZ Per,LZ,0.08263118732445103
FZ Per,MicroBooNe,0.08263118732445103
FZ Per,NOvA,0.08413606502150012
FZ Per,HK,0.08453843530069888
FZ Per,SK,0.08454830058886591
FZ Per,KL,0.08454836146057391
V0403 Per,IC,0.02075328042092589
V0403 Per,KM3,0.04214997188783785
V0403 Per,DS-20K,0.04398334449386792
V0403 Per,LVD,0.04398334449386792
V0403 Per,Borexino,0.04398334449386792
V0403 Per,XENONnT,0.04398334449386792
V0403 Per,Baksan,0.04508875067376546
V0403 Per,PandaX-4T,0.04755098633935785
V0403 Per,JUNO,0.047759498378670086
V0403 Per,HALO-1kT,0.05135469940555686
V0403 Per,SNOP,0.05135469940555686
V0403 Per,SBND,0.0513951226852072
V0403 Per,DUNE,0.0513951226852072
V0403 Per,LZ,0.0513951226852072
V0403 Per,MicroBooNe,0.0513951226852072
V0403 Per,NOvA,0.05264244083346202
V0403 Per,HK,0.05287074229911025
V0403 Per,SK,0.052878998709165445
V0403 Per,KL,0.05287904996091684
RS Per,IC,0.02691168697185048
RS Per,KM3,0.04830579893438475
RS Per,DS-20K,0.0502274805668271
RS Per,LVD,0.0502274805668271
RS Per,Borexino,0.0502274805668271
RS Per,XENONnT,0.0502274805668271
RS Per,Baksan,0.051406943292183295
RS Per,PandaX-4T,0.054040171894439916
RS Per,JUNO,0.05426690292044636
RS Per,HALO-1kT,0.058007395811735384
RS Per,SNOP,0.058007395811735384
RS Per,SBND,0.058051370733336334
RS Per,DUNE,0.058051370733336334
RS Per,LZ,0.058051370733336334
RS Per,MicroBooNe,0.058051370733336334
RS Per,NOvA,0.05938032789126481
RS Per,HK,0.05967687123934943
RS Per,SK,0.05968560609381727
RS Per,KL,0.05968566224049365
V0439 Per,IC,0.02389896495803804
V0439 Per,KM3,0.04535039158739157
V0439 Per,DS-20K,0.04723387711683774
V0439 Per,LVD,0.04723387711683774
V0439 Per,Borexino,0.04723387711683774
V0439 Per,XENONnT,0.04723387711683774
V0439 Per,Baksan,0.04837456803210362
V0439 Per,PandaX-4T,0.05091726244287685
V0439 Per,JUNO,0.05113301714058837
V0439 Per,HALO-1kT,0.05483363795495788
V0439 Per,SNOP,0.05483363795495788
V0439 Per,SBND,0.0548752371184127
V0439 Per,DUNE,0.0548752371184127
V0439 Per,LZ,0.0548752371184127
V0439 Per,MicroBooNe,0.0548752371184127
V0439 Per,NOvA,0.05616667540705712
V0439 Per,HK,0.056413213619630725
V0439 Per,SK,0.05642175425807674
V0439 Per,KL,0.05642180734140326
HD 17306,IC,0.0470232387162417
HD 17306,KM3,0.06621991321121704
HD 17306,DS-20K,0.06836178992242374
HD 17306,LVD,0.06836178992242374
HD 17306,Borexino,0.06836178992242374
HD 17306,XENONnT,0.06836178992242374
HD 17306,Baksan,0.06926866257823694
HD 17306,PandaX-4T,0.07208882595228297
HD 17306,JUNO,0.0724749872402531
HD 17306,HALO-1kT,0.0782599321794133
HD 17306,SNOP,0.0782599321794133
HD 17306,SBND,0.07844861639913371
HD 17306,DUNE,0.07844861639913371
HD 17306,LZ,0.07844861639913371
HD 17306,MicroBooNe,0.07844861639913371
HD 17306,HK,0.07890804142419429
HD 17306,SK,0.07891772896668
HD 17306,KL,0.07891787741946303
HD 17306,NOvA,0.07979421336443819
HD 236947-2,IC,0.032680833935990125
HD 236947-2,KM3,0.055081686582217626
HD 236947-2,DS-20K,0.05701103217072724
HD 236947-2,LVD,0.05701103217072724
HD 236947-2,Borexino,0.05701103217072724
HD 236947-2,XENONnT,0.05701103217072724
HD 236947-2,Baksan,0.05838915835216626
HD 236947-2,PandaX-4T,0.06106042493017327
HD 236947-2,JUNO,0.06120972628630392
HD 236947-2,SBND,0.06428543801290357
HD 236947-2,DUNE,0.06428543801290357
HD 236947-2,LZ,0.06428543801290357
HD 236947-2,MicroBooNe,0.06428543801290357
HD 236947-2,HALO-1kT,0.06431881355267255
HD 236947-2,SNOP,0.06431881355267255
HD 236947-2,NOvA,0.06573447867209353
HD 236947-2,HK,0.06659725447895143
HD 236947-2,SK,0.06660646003931721
HD 236947-2,KL,0.06660646947136793
NSV 985,IC,0.04040320368001598
NSV 985,KM3,0.06578772830601819
NSV 985,DS-20K,0.06775193061593839
NSV 985,LVD,0.06775193061593839
NSV 985,Borexino,0.06775193061593839
NSV 985,XENONnT,0.06775193061593839
NSV 985,Baksan,0.06834607664257641
NSV 985,JUNO,0.06877522950069719
NSV 985,PandaX-4T,0.06903059665778541
NSV 985,HK,0.07464639183136444
NSV 985,KL,0.07465843989515603
NSV 985,SK,0.0746585576579227
NSV 985,SBND,0.0750367435206891
NSV 985,DUNE,0.0750367435206891
NSV 985,LZ,0.0750367435206891
NSV 985,MicroBooNe,0.0750367435206891
NSV 985,HALO-1kT,0.07518280628164341
NSV 985,SNOP,0.07518280628164341
NSV 985,NOvA,0.07638343888367197
NSV 15465-2,IC,0.02079690888992434
NSV 15465-2,KM3,0.0459993132240552
NSV 15465-2,DS-20K,0.047753770193524926
NSV 15465-2,LVD,0.047753770193524926
NSV 15465-2,Borexino,0.047753770193524926
NSV 15465-2,XENONnT,0.047753770193524926
NSV 15465-2,Baksan,0.048775674609329134
NSV 15465-2,JUNO,0.050157741622496685
NSV 15465-2,PandaX-4T,0.05027012968431485
NSV 15465-2,SBND,0.05372516139815776
NSV 15465-2,DUNE,0.05372516139815776
NSV 15465-2,LZ,0.05372516139815776
NSV 15465-2,MicroBooNe,0.05372516139815776
NSV 15465-2,HALO-1kT,0.05386739199454351
NSV 15465-2,SNOP,0.05386739199454351
NSV 15465-2,NOvA,0.0550292375024774
NSV 15465-2,HK,0.055061694236471004
NSV 15465-2,KL,0.05507126445843055
NSV 15465-2,SK,0.05507135031404017
NSV 15324-2,IC,0.035984820503628855
NSV 15324-2,KM3,0.056201251288521666
NSV 15324-2,DS-20K,0.05811896586852088
NSV 15324-2,LVD,0.05811896586852088
NSV 15324-2,Borexino,0.05811896586852088
NSV 15324-2,XENONnT,0.05811896586852088
NSV 15324-2,Baksan,0.06017806097562039
NSV 15324-2,PandaX-4T,0.06427064940316529
NSV 15324-2,JUNO,0.06465465928853206
NSV 15324-2,HALO-1kT,0.06515598141722523
NSV 15324-2,SNOP,0.06515598141722523
NSV 15324-2,SBND,0.06516255094071435
NSV 15324-2,DUNE,0.06516255094071435
NSV 15324-2,LZ,0.06516255094071435
NSV 15324-2,MicroBooNe,0.06516255094071435
NSV 15324-2,NOvA,0.06676849958331717
NSV 15324-2,HK,0.06975433722800913
NSV 15324-2,SK,0.06976189225378743
NSV 15324-2,KL,0.06976196355025008
NSV 544-2,IC,0.030234511490288805
NSV 544-2,KM3,0.054016442361059167
NSV 544-2,DS-20K,0.05583471761837925
NSV 544-2,LVD,0.05583471761837925
NSV 544-2,Borexino,0.05583471761837925
NSV 544-2,XENONnT,0.05583471761837925
NSV 544-2,Baksan,0.057543495526796634
NSV 544-2,PandaX-4T,0.060293443378166445
NSV 544-2,JUNO,0.06034001978962638
NSV 544-2,SBND,0.06158812530479981
NSV 544-2,DUNE,0.06158812530479981
NSV 544-2,LZ,0.06158812530479981
NSV 544-2,MicroBooNe,0.06158812530479981
NSV 544-2,HALO-1kT,0.06174487472996795
NSV 544-2,SNOP,0.06174487472996795
NSV 544-2,NOvA,0.0631364807618709
NSV 544-2,HK,0.0651957367621266
NSV 544-2,KL,0.06520458956123669
NSV 544-2,SK,0.06520464938680848
PP Per,IC,0.05808969480542455
PP Per,KM3,0.07977169850758256
PP Per,DS-20K,0.08184592991287874
PP Per,LVD,0.08184592991287874
PP Per,Borexino,0.08184592991287874
PP Per,XENONnT,0.08184592991287874
PP Per,Baksan,0.08318168755626472
PP Per,PandaX-4T,0.08592283827333307
PP Per,JUNO,0.08609164358262458
PP Per,SBND,0.0901111286660581
PP Per,DUNE,0.0901111286660581
PP Per,LZ,0.0901111286660581
PP Per,MicroBooNe,0.0901111286660581
PP Per,HALO-1kT,0.0901202965380141
PP Per,SNOP,0.0901202965380141
PP Per,NOvA,0.09166698957876633
PP Per,HK,0.0921410821031757
PP Per,SK,0.09215144940036611
PP Per,KL,0.09215147249652933
NSV 25100,IC,0.06751200485620261
NSV 25100,MicroBooNe,0.07846596711195886
NSV 25100,LZ,0.07846596711195886
NSV 25100,SBND,0.07846596711195886
NSV 25100,DUNE,0.07846596711195886
NSV 25100,SNOP,0.07999019826172098
NSV 25100,HALO-1kT,0.07999019826172098
NSV 25100,NOvA,0.08101569195020954
NSV 25100,KM3,0.08981807424707348
NSV 25100,DS-20K,0.09023446852768167
NSV 25100,LVD,0.09023446852768167
NSV 25100,XENONnT,0.09023446852768167
NSV 25100,Borexino,0.09023446852768167
NSV 25100,Baksan,0.09530451093561967
NSV 25100,HK,0.09810552038820208
NSV 25100,KL,0.09810795648695576
NSV 25100,SK,0.09810862264076273
NSV 25100,JUNO,0.0991553710949681
NSV 25100,PandaX-4T,0.09979178744991701
NSV 17172-2,JUNO,0.07107278566411494
NSV 17172-2,PandaX-4T,0.07110807431674267
NSV 17172-2,IC,0.07405452099317607
NSV 17172-2,Baksan,0.07773839602977954
NSV 17172-2,HK,0.08029078784805464
NSV 17172-2,SK,0.0803059808028514
NSV 17172-2,KL,0.0803064081613306
NSV 17172-2,KM3,0.08115920066658719
NSV 17172-2,LVD,0.08303566957995583
NSV 17172-2,DS-20K,0.08303566957995583
NSV 17172-2,Borexino,0.08303566957995583
NSV 17172-2,XENONnT,0.08303566957995583
NSV 17172-2,HALO-1kT,0.09973174532196545
NSV 17172-2,SNOP,0.09973174532196545
NSV 17172-2,NOvA,0.10005621983569998
NSV 17172-2,DUNE,0.10054904718761509
NSV 17172-2,LZ,0.10054904718761509
NSV 17172-2,MicroBooNe,0.10054904718761509
NSV 17172-2,SBND,0.10054904718761509
